Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Mag_E
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0031317007408927745,0.001,0.22921806863478472
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.003209825740892774,0.001,0.21816518081868339
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.003125,0.001,0.23045502720112546
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0032031250000000002,0.001,0.2176768565684716
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00328125,0.001,0.22099089830941318
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.00023345393945816933,0.001,0.27779633121515984
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.00027345374867962687,0.001,0.2709008764342252
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.000309897706062254,0.001,0.2624825981839299
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00031345355790108443,0.001,0.282011142465297
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0003498975152837116,0.001,0.26397993267978964
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0003863414726663387,0.001,0.2594420396255312
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.001915234817743226,0.001,0.2495436505945709
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.001895117408871613,0.001,0.23810311595177538
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.001973242408871613,0.001,0.25135425861382615
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.001875,0.001,0.24064988488169403
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.001953125,0.001,0.2418369994696708
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00203125,0.001,0.26756183026973757
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00359375,0.001,0.3189555274618209
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0035189753704463872,0.001,0.3022739196300781
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.003515625,0.001,0.3105977074172978
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0034442007408927743,0.001,0.2735167637644982
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.003440850370446387,0.001,0.27225869663915575
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0034375,0.001,0.28109948995788614
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0006250381423160434,0.001,0.259295331212619
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0006585773406993604,0.001,0.2505277563248592
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0005821335740952756,0.001,0.25441418468638227
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0006921165390826774,0.001,0.2517519507012724
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0006156727724785926,0.001,0.24933462994562972
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0005392290058745079,0.001,0.2619308640284453
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0007812595355790109,0.001,0.26345440775181883
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0008131318039349288,0.001,0.2620456342965965
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0007366880373308441,0.001,0.25534798192640273
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0008450040722908467,0.001,0.2738219433731348
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0007685603056867621,0.001,0.25719212857787105
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0006921165390826774,0.001,0.2517519507012724
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0009375,0.001,0.2754646911539531
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0008912520361454234,0.001,0.2699836834962829
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0008593797677895054,0.001,0.2621310960246793
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0008450040722908467,0.001,0.2738219433731348
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0008131318039349288,0.001,0.2620456342965965
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0007812595355790109,0.001,0.26345440775181883
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0009375,0.001,0.2754646911539531
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.000967695802749508,0.001,0.26692417479096336
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0008912520361454234,0.001,0.2699836834962829
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.000997891605499016,0.001,0.2744077880681649
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0009214478388949313,0.001,0.2637236002797607
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0008450040722908467,0.001,0.2738219433731348
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0015625,0.001,0.2817078078630087
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0016406250000000002,0.001,0.26355052416737074
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.001585975372414645,0.001,0.2722885565682665
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00171875,0.001,0.26412961469760854
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.001664100372414645,0.001,0.2662446640612923
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0016094507448292902,0.001,0.275562302775301
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.000997891605499016,0.001,0.2744077880681649
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.000967695802749508,0.001,0.26692417479096336
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0010458208027495082,0.001,0.25746492113164626
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0009375,0.001,0.2754646911539531
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.001015625,0.001,0.25884842368920763
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00109375,0.001,0.2529505252694884
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.005,0.001,0.004290761194610258
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.005,0.001,0.002406006446841547
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.004921875,0.001,0.10018265177792447
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.005,0.001,0.00135353772346156
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.004921875,0.001,0.09489119065083494
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00484375,0.001,0.18927162482016643
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00484375,0.001,0.18927162482016643
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.004765625,0.001,0.2719058808216148
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.004765625,0.001,0.272579034444854
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0046875,0.001,0.3575907285865923
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0046875,0.001,0.34708584670085046
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0046875,0.001,0.3504182408265966
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0040625,0.001,0.17914195033298508
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0040625,0.001,0.1725120730298612
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.003984375,0.001,0.18034111948836812
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0040625,0.001,0.18148952767272752
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.003984375,0.001,0.16680832765414366
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00390625,0.001,0.19858795697151205
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00390625,0.001,0.19858795697151205
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.003828125,0.001,0.22144767569264812
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.003828125,0.001,0.23974087238793454
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.00375,0.001,0.27150876344393304
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.00375,0.001,0.26247687130693237
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00375,0.001,0.27167036613714357
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.00453125,0.001,0.44316740378709096
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.004609375,0.001,0.4082891536263442
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.004609375,0.001,0.4075205690756266
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0046875,0.001,0.3504182408265966
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0046875,0.001,0.34708584670085046
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0046875,0.001,0.3575907285865923
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.004375,0.001,0.4218423237786394
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0044531250000000005,0.001,0.44517147646866156
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.004375,0.001,0.40667136697935286
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.00453125,0.001,0.44316740378709096
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0044531250000000005,0.001,0.4405618027017022
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.004375,0.001,0.4063828231361684
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0040625,0.001,0.17914195033298508
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.004140625,0.001,0.22365794414555057
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0040625,0.001,0.1725120730298612
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00421875,0.001,0.28154931469226824
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.004140625,0.001,0.22140911997528911
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0040625,0.001,0.18148952767272752
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0005392290058745079,0.001,0.2619308640284453
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0005041516077804384,0.001,0.25903714811857925
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0005821335740952756,0.001,0.25441418468638227
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00046907420968636873,0.001,0.27266876530381956
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.000547056176001206,0.001,0.25067289834339584
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.0006250381423160434,0.001,0.259295331212619
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0003863414726663387,0.001,0.2594420396255312
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0004277078411763537,0.001,0.2570022438659343
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0004627852392704233,0.001,0.25542802682765986
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,0.0,-0.00046907420968636873,0.001,0.27266876530381956
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,2.5e-05,-0.0005041516077804384,0.001,0.25903714811857925
500GHz,0,0.0,90.0,1.70271212283584e-10,6.636046824471356e-10,5e-05,-0.0005392290058745079,0.001,0.2619308640284453
