Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Mag_E
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,2.5e-05,0.0006349489922594664,0.001,1.8161488925974948e-07
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.0006010780466639276,0.001,2.588395547378912e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,0.0,0.0008090157667174936,0.001,1.0299833852174831e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,0.0,0.0007389178522862495,0.001,7.034705316452661e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,2.5e-05,0.0007618506111002046,0.001,8.357796433811463e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,0.0,0.0006688199378550053,0.001,2.3201593151256054e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,2.5e-05,0.0006917526966689605,0.001,4.0405291144302445e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.0007146854554829156,0.001,5.675833119795025e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,0.0,0.0008090157667174936,0.001,1.0299833852174831e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,2.5e-05,0.0007618506111002046,0.001,8.357796433811463e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,2.5e-05,0.0008186543155096985,0.001,1.0320623369333237e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.0007146854554829156,0.001,5.675833119795025e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.0007714891598924094,0.001,8.691924779458252e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.0008282928643019034,0.001,1.0547256792709129e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.004209952579706169,0.001,1.0506130838688356e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,2.5e-05,0.004212258272751797,0.001,1.0438024228781232e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.0041595702830989015,0.001,1.1295358053093123e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,0.0,0.004214563965797425,0.001,1.0624963590964047e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,2.5e-05,0.004161875976144529,0.001,1.1290425566135498e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.004109187986491633,0.001,1.0406672916025288e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.004209952579706169,0.001,1.0506130838688356e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.004260334876313436,0.001,8.530936154709204e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,2.5e-05,0.004212258272751797,0.001,1.0438024228781232e-05
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,5e-05,0.004310717172920704,0.001,5.342284690332718e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,2.5e-05,0.004262640569359065,0.001,8.434871334805075e-06
500GHz,1,0.0,90.0,1.78381266827678e-19,6.636046824471356e-10,0.0,0.004214563965797425,0.001,1.0624963590964047e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.00173492023801973,0.001,9.932990214252489e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0018049601190098649,0.001,5.446688719215923e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.001687777387381447,0.001,1.2688891511380372e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.001875,0.001,3.7435306164010327e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.001757817268371582,0.001,8.1054911325562e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.001640634536743164,0.001,1.5243749978991538e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.00018925118969509636,0.001,3.3358964190667654e-07
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0002815572093605241,0.001,7.930536142203418e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.00021181786321913023,0.001,1.7090244962922937e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0003738632290259518,0.001,1.6175814752845208e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.00030412388288455794,0.001,9.989021126396357e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.00023438453674316407,0.001,3.4939947809676174e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0006010780466639276,0.001,4.793852034270488e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0006349489922594664,0.001,7.640639450059079e-07
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0005495725936215756,0.001,1.17321040256714e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0006688199378550053,0.001,6.298703401473655e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0005834435392171144,0.001,6.872807700450931e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0004980671405792237,0.001,1.6720206750715665e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0003738632290259518,0.001,1.6175814752845208e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0004874706378449397,0.001,1.5966536225064117e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0004359651848025877,0.001,1.81343672450849e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0006010780466639276,0.001,4.793852034270488e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0005495725936215756,0.001,1.17321040256714e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0004980671405792237,0.001,1.6720206750715665e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0011719036102294921,0.001,2.240353793528126e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.001113426658980426,0.001,1.5433505224735646e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0012267550806951545,0.001,2.353377831192699e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.00105494970773136,0.001,5.616531230218525e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0011682781294460884,0.001,2.0593035709799668e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0012816065511608167,0.001,2.1208874543391038e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0025606352463364603,0.001,1.3874277122685068e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.002487264353297731,0.001,1.2260025625370603e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0026004265570042763,0.001,1.2183443127642827e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0024138934602590013,0.001,6.7208686192665554e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.002527055663965547,0.001,1.2676464893795965e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.002640217867672092,0.001,9.977628973851441e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.00173492023801973,0.001,9.932990214252489e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.001826864528531298,0.001,4.640882036838656e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0018049601190098649,0.001,5.446688719215923e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.001918808819042866,0.001,4.7848538944379215e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0018969044095214329,0.001,4.059819532387516e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.001875,0.001,3.7435306164010327e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004790491950698197,0.001,1.9259196865165225e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004693627350497991,0.001,2.2276245431075435e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004725617779622554,0.001,2.1973254551827626e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004596762750297785,0.001,2.2122490851957068e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004628753179422347,0.001,2.285956524418938e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004660743608546909,0.001,2.3682891256329912e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.002900207934406426,0.001,7.990746728193094e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.002989685035295515,0.001,7.4480412500305745e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0029019492945954336,0.001,8.175022721427001e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.003079162136184604,0.001,5.583572236836439e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0029914263954845225,0.001,7.622357650198815e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.002903690654784441,0.001,8.307618646494415e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.003079162136184604,0.001,5.583572236836439e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0031838334617529723,0.001,3.30292270552207e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0031682510352686946,0.001,3.7258884511004004e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0032885047873213403,0.001,1.411664104463679e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0032729223608370626,0.001,2.1619581790764352e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0032573399343527854,0.001,2.9289350068260466e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0039076588000625636,0.001,6.300643250230555e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004005008809058382,0.001,8.588907626830447e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0039051594690181447,0.001,6.323873081166891e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004102358818054199,0.001,2.0122173889834005e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004002509478013963,0.001,7.908641316785372e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.003902660137973726,0.001,7.0802908411311604e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0037181799460322762,0.001,2.282608552039171e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.003810420042003001,0.001,1.8724532668957783e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.00371809073594069,0.001,2.2802171203542685e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.003902660137973726,0.001,7.0802908411311604e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.003810330831911415,0.001,1.8799665670106663e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.003718001525849104,0.001,2.3622500003133737e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0037181799460322762,0.001,2.282608552039171e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.00381291937304742,0.001,1.810493344374919e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.003810420042003001,0.001,1.8724532668957783e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0039076588000625636,0.001,6.300643250230555e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0039051594690181447,0.001,6.32387308116689e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.003902660137973726,0.001,7.0802908411311604e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0039076588000625636,0.001,6.300643250230555e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004008423393277099,0.001,9.227273098340197e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004005008809058382,0.001,8.588907626830447e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004109187986491633,0.001,1.9869743842150725e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004105773402272916,0.001,1.9677442937212192e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004102358818054199,0.001,2.0122173889834005e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004660743608546909,0.001,2.3682891256329912e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0047442114508885426,0.001,2.043300632807803e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004725617779622554,0.001,2.1973254551827633e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004827679293230176,0.001,1.6260393474705702e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004809085621964186,0.001,1.758554388031372e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004790491950698197,0.001,1.9259196865165225e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004827679293230176,0.001,1.6260393474705702e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004913839646615088,0.001,8.708502738736104e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004913839646615088,0.001,8.53543522147958e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.005,0.001,1.3680928762120654e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.005,0.001,6.996889656264906e-07
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.005,0.001,1.5774626865194173e-07
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004827679293230176,0.001,1.6260393474705702e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004913839646615088,0.001,8.53543522147958e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004809085621964186,0.001,1.758554388031372e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.005,0.001,1.5774626865194173e-07
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004895245975349099,0.001,9.949349647607196e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004790491950698197,0.001,1.9259196865165225e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004518040523253148,0.001,1.5894678477581264e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004589392065900029,0.001,2.0790889389728507e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0045574016367754665,0.001,1.9272202033723323e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.004660743608546909,0.001,2.3682891256329912e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.004628753179422347,0.001,2.2859565244189375e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.004596762750297785,0.001,2.2122490851957068e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0027321629505604504,0.001,1.8043116240550098e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0026463990984484554,0.001,8.777616612639609e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.002686190409116271,0.001,5.96516660146718e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0025606352463364603,0.001,1.3874277122685068e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0026004265570042763,0.001,1.2183443127642826e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.002640217867672092,0.001,9.977628973851441e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.002903690654784441,0.001,8.307618646494415e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.002817926802672446,0.001,4.820642220156532e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0029019492945954336,0.001,8.175022721427001e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0027321629505604504,0.001,1.8043116240550098e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0028161854424834385,0.001,4.4696288847126144e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.002900207934406426,0.001,7.990746728193094e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.003075218359008432,0.001,5.8869826581881075e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0029894545068964366,0.001,7.611539090881511e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.003077190247596518,0.001,5.883657957814994e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.002903690654784441,0.001,8.307618646494415e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0029914263954845225,0.001,7.622357650198815e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.003079162136184604,0.001,5.583572236836439e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.003079162136184604,0.001,5.583572236836439e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0031682510352686946,0.001,3.7258884511004004e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.003077190247596518,0.001,5.883657957814993e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0032573399343527854,0.001,2.9289350068260466e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0031662791466806088,0.001,3.626782106162617e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.003075218359008432,0.001,5.8869826581881075e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.002389226434752345,0.001,3.650219342224221e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.002401559947505673,0.001,5.164440540271944e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0024749308405444025,0.001,1.0419743919321353e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0024138934602590013,0.001,6.7208686192665554e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.002487264353297731,0.001,1.2260025625370603e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0025606352463364603,0.001,1.3874277122685068e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.001918808819042866,0.001,4.7848538944379215e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0019826088153134906,0.001,7.695605487586024e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0018969044095214329,0.001,4.059819532387516e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.002046408811584115,0.001,1.2098152991981305e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0019607044057920577,0.001,6.436072876392025e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.001875,0.001,3.7435306164010327e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,0.0021875690528459107,0.001,1.5837065105479196e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.0022026933380070706,0.001,1.4873426431764821e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,0.002116988932215013,0.001,1.5324012707027295e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.00221781762316823,0.001,1.4165596323315543e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.0021321132173761723,0.001,1.537114969000049e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,0.002046408811584115,0.001,1.2098152991981305e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.00140625,0.001,2.830275493023761e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.0013549592154984583,0.001,2.1597888999941835e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.0013281249999999999,0.001,1.8204571564299288e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,-0.0013036684309969166,0.001,1.349543238975397e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.0012768342154984582,0.001,8.45182968759242e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.00125,0.001,3.6834442217906154e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.00078125,0.001,1.094382751087726e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.0007366832695413387,0.001,5.204730884332351e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.000703125,0.001,1.2049074725417717e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,-0.0006921165390826774,0.001,6.140999885224927e-07
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.0006585582695413387,0.001,4.335589939807917e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.000625,0.001,7.595118244270307e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,-0.0031384014817855484,0.001,1.3146653666057765e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.0031317007408927745,0.001,1.2555617326965709e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.003209825740892774,0.001,1.4977567135973467e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.003125,0.001,1.2301646563819133e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.0032031250000000002,0.001,1.4897730646273721e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.00328125,0.001,1.699230741692005e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,-0.00023345393945816933,0.001,7.81907032347338e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.00027297696972908465,0.001,9.312541425158901e-06
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,-0.000309897706062254,0.001,1.0787680380380562e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.0003125,0.001,1.1161094378704915e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.0003494207363331694,0.001,1.2461181208555695e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,-0.0003863414726663387,0.001,1.4066885159105452e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,5e-05,-0.0019152348177432258,0.001,2.4175632586915008e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.0018951174088716128,0.001,2.260946588261736e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,2.5e-05,-0.001973242408871613,0.001,2.2232544010075323e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.001875,0.001,2.2431137009939356e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.001953125,0.001,2.2440282566155233e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.00203125,0.001,1.8285466850055574e-05
500GHz,1,0.0,180.0,7.08275454662305e-19,6.636046824471356e-10,0.0,-0.00359375,0.001,4.32116314727827e-05
